district,id,description,Longitude,Latitude
Carabanchel,2194,AV. DE LA PESETA - LUIS ORO P.P.,-3.74574065961576,40.36326646893602
Carabanchel,2193,AV. DE LA PESETA - DINERO P.P.,-3.74981744682778,40.36238429200225
Carabanchel,4586,AV. EURO - DURO,-3.74450617643167,40.36536184345258
Latina,781,AV. AVIACION - GRAL. MILLAN ASTRAY,-3.76563009266473,40.37302462432831
Latina,1890,AV. AVIACION - JOSE DE CADALSO,-3.76812845788945,40.37351819255912
Latina,4624,DANZA - SINFONIA,-3.77350006713688,40.37328090887919
Puente de Vallecas,716,CTRA. VILLAVERDE A VALLECAS - CAMINO BARRIO CELSA,-3.66339143171613,40.36780540158649
Latina,233,PSO. EXTREMADURA - GUADARRAMA,-3.73194227400867,40.41238302109105
Carabanchel,528,GUABAIRO - JUAN ALONSO,-3.74548295249705,40.386595137778
Carabanchel,391,NTRA. SRA. FATIMA - ESPINAR,-3.74433346088244,40.38607117582686
Carabanchel,969,PSO. MARCELINO CAMACHO - EULALIA GIL,-3.74168924433242,40.38648652934748
Hortaleza,1936,ANA AUSTRIA - PRINCIPE CARLOS,-3.6573177011458,40.49440316060581
Hortaleza,1937,INGENIERO EMILIO HERRERA - PRINCIPE CARLOS,-3.65293055950507,40.49163413797379
Hortaleza,1930,PRINCIPE CARLOS - FCO. PI  Y MARGALL,-3.65147382685932,40.48710921922162
Villa de Vallecas,2058,AV. ENSANCHE VALLECAS - PUEBLANUEVA - P.P.,-3.61152892080589,40.36969795630041
Villa de Vallecas,2008,AV. ENSANCHE VALLECAS - PEÑARANDA BRACAMONTE,-3.60959804535192,40.36867613425091
Villa de Vallecas,2067,AV. ENSANCHE VALLECAS - M-45 (OESTE),-3.60674229983953,40.36727889608449
Fuencarral-El Pardo,2028,MONASTERIO SUSO Y YUSO 49 - P.P.,-3.69356570859392,40.50573742515967
Fuencarral-El Pardo,2053,MONASTERIO ESCORIAL - CTRA. PARDO,-3.71367949161825,40.50329964425841
Fuencarral-El Pardo,1829,STO. DOMINGO DE LA CALZADA-CASTIELLO DE JACA-FROMISTA,-3.67791793322804,40.50802239957677
Usera,1645,MIRASIERRA - CUESTA,-3.70709353642806,40.39010428696592
Puente de Vallecas,1136,PIO FELIPE - EL BOSCO,-3.64775688376419,40.39803071106813
Arganzuela,1910,HIERRO - BOLIVAR,-3.69161013905195,40.39229941594582
Ciudad Lineal,312,ARTURO SORIA - JOSE DEL HIERRO,-3.64073207985224,40.44159823784051
Hortaleza,906,LOPEZ DE HOYOS - MESENA,-3.65922709781269,40.46149083372644
Hortaleza,441,CTRA. CANILLAS - LOPEZ DE HOYOS,-3.65789602044729,40.46319740836907
Vicálvaro,1002,CALAHORRA - CALAHORRA,-3.61176696273109,40.40775876185239
Vicálvaro,4581,AV. DEMOCRACIA - AURORA BOREAL,-3.6165335970538,40.40296899844363
Vicálvaro,1018,CNO. VIEJO VICALVARO - CALAHORRA,-3.61491816022397,40.40479223667547
Vicálvaro,1898,SAN CIPRIANO - CAÑOS DE SAN PEDRO,-3.6022194195999,40.40385876472596
Vicálvaro,1806,VILLABLANCA - VEREDA DEL PINAR,-3.60815232134251,40.40893471959889
Vicálvaro,1887,PLAZA DE ALOSNOS,-3.61708065494988,40.40558399599595
Barajas,1467,AV. LOGROÑO - BASELLA,-3.58774127007738,40.46314683739183
Barajas,1465,AV. LOGROÑO - BREZOS,-3.58978012355784,40.46203847636335
Hortaleza,2087,AV. ANDES - JARILLA - ABELIAS,-3.62535887367615,40.45344973976263
Barajas,1468,AV. LOGROÑO - SAN SEVERO,-3.58472688535122,40.46518257426408
Barajas,897,AV. LOGROÑO - BURETA,-3.58597319893889,40.46436584193383
Barajas,1466,AV. LOGROÑO - BRIONES,-3.58682981681302,40.4637673817251
Vicálvaro,1928,MINERVA - CALIZA,-3.60451983226444,40.39785980470161
Vicálvaro,1927,MINERVA - MOLINO VIEJO,-3.60648697142998,40.39612172578008
Vicálvaro,1926,MINERVA - DEHESA VICALVARO,-3.60750010981982,40.39521876925345
Latina,1037,ALHAMBRA - ANTONIA CALVO - P.P.,-3.74478442379151,40.40192041783835
Latina,909,HIGUERAS - LUIS PANDO,-3.74542773760334,40.40311997271372
Latina,914,AV. SEPULVEDA - HIGUERAS - P.P.,-3.74506946132403,40.40429681579864
Latina,731,HIGUERAS - CEBREROS,-3.74527098651706,40.4049340490935
Latina,962,AV. SEPULVEDA - PALMIPEDO,-3.74766227136366,40.40408497280303
Latina,746,YEBENES 140 - COLEGIO,-3.7514580255037,40.39163626298587
Latina,1441,ILLESCAS - YEBENES - OCAÑA,-3.75188720933771,40.38943534018318
Carabanchel,1346,AV. POBLADOS - CENTRO DE INTERNAMIENTO,-3.75779500381474,40.38213409129288
Hortaleza,4750,AV. FUERZAS ARMADAS 136 - EDUARDO HARO TECGLEN  P.P.,-3.63146321061157,40.48559977550131
Hortaleza,4751,AV. FUERZAS ARMADAS 140 P.P.,-3.63064941356816,40.48511710544779
Hortaleza,4752,AV. FUERZAS ARMADAS - JOSE GRASSES RIERA P.P.,-3.62998484232773,40.48472330869506
Hortaleza,4754,AV. FUERZAS ARMADAS 206 P.P.,-3.62793670032967,40.48351099611964
Carabanchel,291,GRAL. RICARDOS - TOBOSO,-3.72488926129644,40.39278779335928
San Blas,1189,AV. ARCENTALES - SAN ROMUALDO,-3.61936095537074,40.43376317162922
San Blas,1217,CRONOS - JULIAN CAMARILLO,-3.62020240594793,40.4374854531252
San Blas,1736,MIGUEL YUSTE - ALBASANZ,-3.62430034450771,40.43831703224198
Carabanchel,1569,VIA LUSITANA 42 - P.P.,-3.72460703552029,40.38167259874671
Carabanchel,1574,VIA LUSITANA 106 - P.P.,-3.73220358553378,40.37531117892571
Hortaleza,4784,GLORIETA DE JOSÉ PAZ MAROTO,-3.60849587052044,40.49494223980906
Hortaleza,4783,MANUEL FRAGA IRIBARNE - JORDI SOLÉ TURA - P.P,-3.60852504039711,40.49355052241872
Hortaleza,4782,MANUEL FRAGA IRIBARNE 115 - P.P,-3.60851400524054,40.49232897843976
Fuencarral-El Pardo,4525,MONASTERIO EL ESCORIAL - MONASTERIO ARLANZA,-3.69259861445868,40.51068757655461
Fuencarral-El Pardo,1853,MONASTERIO SILOS - MONASTERIO LAS HUELGAS,-3.70687259107373,40.50353928023161
Fuencarral-El Pardo,1851,MONASTERIO SILOS - MONASTERIO MONTESCLAROS,-3.70266517481106,40.50333350706056
Fuencarral-El Pardo,1852,MONASTERIO EL ESCORIAL - MONASTERIO LAS HUELGAS,-3.70678681376985,40.50447781125375
Fuencarral-El Pardo,2188,AV. SANTUARIO VALVERDE - MONASTERIO DE  LAS HUELGAS,-3.70668492161423,40.50561134175096
Hortaleza,4779,MANUEL FRAGA IRIBARNE 35 - ESTANISLAO PÉREZ PITA P.P.,-3.60849459984034,40.48941051285821
Fuencarral-El Pardo,2027,MONASTERIO SILOS 73 - P.P.,-3.69476474803341,40.50633334930883
Hortaleza,4776,MANUEL FRAGA IRIBARNE - JOSÉ ANTONIO CORRALES,-3.60843234575839,40.48498891941846
San Blas,2017,DEYANIRA - ARACNE,-3.59037787009402,40.44334722925095
San Blas,2013,DEYANIRA - ARRASTARIA,-3.58635762450364,40.44298540732446
Puente de Vallecas,1214,AV. BUENOS AIRES - AV. PALOMERAS,-3.65308317987662,40.38693863465735
Puente de Vallecas,1213,AV. BUENOS AIRES - RIO IGUAZU,-3.6530211725864,40.38573255460015
Puente de Vallecas,1221,AV. BUENOS AIRES - PEDRO LABORDE,-3.65309427187433,40.38405378861631
Puente de Vallecas,1352,AV. BUENOS AIRES - AV. PABLO NERUDA,-3.65286317304769,40.38145690210077
Usera,4762,PERIANA - RUTILO,-3.6874443145471,40.36594401721018
Vicálvaro,1744,SAN CIPRIANO - LAGO VAN,-3.60642844617382,40.40409412815125
Vicálvaro,706,SAN CIPRIANO - LAGO LEMAN,-3.60539178587938,40.40402869819135
Vicálvaro,952,SAN CIPRIANO - JARDIN DUQUESA,-3.60415658975068,40.40398607517574
Vicálvaro,1286,VILLABLANCA - VIÑEDOS,-3.6011883999487,40.40608113665525
Vicálvaro,1287,VILLABLANCA - SEPIOLITA,-3.59977333755081,40.40551820894865
Vicálvaro,1014,CASALARREINA - CORDOVIN,-3.61173925387885,40.40937360965366
Vicálvaro,1016,CASALARREINA - EZCARAY,-3.61341115424527,40.40904950447427
Villa de Vallecas,1916,CAMINO HORMIGUERAS 168 - P.P.,-3.63582511890392,40.37662578597956
Villa de Vallecas,1753,GONZALEZ DAVILA - LUIS I - P.P.,-3.63918330255601,40.37677678538451
Retiro,4725,DR. ESQUERDO - ANDALUCIA,-3.6738837511618,40.4022862075826
Moncloa,2175,GTA. ISAAC RABIN,-3.72838058378874,40.47290050597326
Chamartín,803,ALFONSO XIII 97 - COLEGIO PRESENTACION - PP,-3.66715153176874,40.45683952220715
Chamartín,113,PL. CATALUÑA - CINCA - DR. ARCE,-3.67882733854843,40.44879281781954
Chamartín,504,PL. CATALUÑA - PPE. VERGARA,-3.67786035172218,40.44875233054802
Chamartín,518,PPE. VERGARA - SANCHEZ PACHECO - AUDITORIO P.P.,-3.67819049469258,40.44629053729793
Salamanca,257,VELAZQUEZ - GRAL. ORAA,-3.68321904097617,40.43615015315238
Salamanca,169,VELAZQUEZ - DIEGO LEON,-3.68334947944079,40.43491614014636
Salamanca,1222,VELAZQUEZ - MALDONADO,-3.68341426987309,40.43388650251533
Salamanca,239,VELAZQUEZ - JUAN BRAVO,-3.68348559877165,40.43282430793345
Salamanca,1223,VELAZQUEZ - PADILLA,-3.68361564075419,40.4315775527003
Salamanca,165,VELAZQUEZ - JOSE ORTEGA GASSET,-3.68372275788747,40.43030692218304
Salamanca,14,VELAZQUEZ - GOYA,-3.68412722540469,40.42521551773781
Retiro,847,MENENDEZ PELAYO - MENORCA,-3.67927479669152,40.41955128486291
Retiro,851,MENENDEZ PELAYO - IBIZA,-3.67877316431466,40.4183725098892
Retiro,852,ALC. SAINZ BARANDA - MENENDEZ PELAYO,-3.67829328838668,40.4170413764366
Retiro,547,MENENDEZ PELAYO - DOCE DE OCTUBRE,-3.67765937461506,40.41521930236521
Retiro,330,MENENDEZ PELAYO - PIO BAROJA,-3.6768502310161,40.41291926781057
Retiro,329,MENENDEZ PELAYO - PL. NIÑO JESUS,-3.67625475235175,40.41137258757636
Retiro,546,MENENDEZ PELAYO - AMADO NERVO,-3.67691227545527,40.41028491570142
Centro,99,GTA. RUIZ GIMENEZ - MALASAÑA,-3.70583968857658,40.42960633677429
Centro,666,SANTA CRUZ MARCENADO - MARTIRES DE ALCALA,-3.71246522190156,40.42949272768649
Centro,425,SANTA CRUZ MARCENADO - CONDE DUQUE,-3.70955257597481,40.42881109783426
Centro,415,SAN BERNARDO - DIVINO PASTOR,-3.70624098106119,40.42806454601897
Centro,414,SAN BERNARDO - PALMA -DAOIZ - BOMBEROS,-3.70673998772664,40.42661048248748
Centro,347,SAN BERNARDO - REYES - PEZ,-3.70739984969101,40.42435407893576
Chamartín,808,AV. PIO XII - JEREZ,-3.67585259906157,40.46398440877431
Villaverde,1052,CTRA. VALLECAS - VILLAJOYOSA - P.P.,-3.6907110988237,40.3531397584447
Villaverde,765,ALCOCER - ORIO,-3.69565242526723,40.35076958126891
Villaverde,1179,ALCOCER - VIRGEN DESAMPARADOS,-3.69861464416988,40.3496727217889
Villaverde,1178,ALCOCER - PSO. TALLERES,-3.6993034809189,40.3493419744284
Villaverde,874,ALCOCER - COLONIA LITOS P.P.,-3.70077526900795,40.34967235586734
Carabanchel,2224,SECOYA-OBOLO-REUS,-3.7424269082645,40.37154877146871
Usera,1261,RAFAELA YBARRA - DEVA - UNIDAD,-3.71231452508152,40.36989875350783
Usera,1636,RAFAELA YBARRA - ALZOLA - VILLABONA,-3.71236128909599,40.36862584740658
Villaverde,4714,EDUARDO BARREIROS - CANCION DEL OLVIDO - P.P.,-3.70116964583382,40.36091580945787
Villaverde,4723,EDUARDO BARREIROS - LUCERO DEL ALBA,-3.70210355757495,40.35944701604276
Villaverde,4716,EDUARDO BARREIROS - ASOMBRO DAMASCO,-3.7031664366626,40.35773103509292
Fuencarral-El Pardo,893,GINZO DE LIMIA - FERMIN CABALLERO,-3.70745185153123,40.48436527649139
Fuencarral-El Pardo,1949,VENTISQUERO DE LA CONDESA - COLLADO  CERRO MALEJO,-3.71638740031366,40.48906371886709
Fuencarral-El Pardo,1533,VENTISQUERO DE LA CONDESA - VALLE PINARES LLANOS,-3.71662166502734,40.48576536961188
Carabanchel,1521,CNO. VIEJO LEGANES - VALLE ORO,-3.72708151144245,40.38765549721045
Carabanchel,1577,VIA LUSITANA - VIANA,-3.71955587612004,40.38451220205145
Fuencarral-El Pardo,4584,PLAZA DEL OBRADOIRO,-3.66429946036381,40.51335690205596
Latina,1461,SEPULVEDA - PARQUE CARAMUEL - P.P.,-3.72614024413398,40.40756957467657
Latina,1905,AV. SEPULVEDA - PABLO CASAL,-3.7252442142664,40.40864361933122
Latina,1912,PABLO CASALS - COLEGIO ERMITA SANTO - P.P.,-3.7247701047888,40.41021688958835
Latina,2091,VIA CARPETANA - ARROYO VALDECELADA,-3.734396858139,40.39882452282153
Latina,1840,AV. SEPULVEDA - AV. CAPRICHOS,-3.72902042796244,40.40670811742952
Carabanchel,1813,VIA LUSITANA - HALCONERO DEL REY,-3.73736202235868,40.37083588037533
Carabanchel,1790,AV. DE LA PESETA - SALVADOR ALLENDE,-3.75779600787946,40.36242331375253
Carabanchel,1788,AV. DE LA PESETA - PINAR SAN JOSE,-3.76267290398255,40.36399743116723
Latina,1810,AV. DE LA PESETA - CLARINETES - P.P.,-3.76533121686663,40.36850357972332
Usera,1952,ANTONIO LOPEZ - MATILDE GAYO,-3.70202992953333,40.39038432914015
Usera,633,ANTONIO LOPEZ - SAN ZACARIAS,-3.70124667121865,40.38976122068514
Usera,2075,ANTONIO LOPEZ - SAN ARMENGOL,-3.70036124664566,40.38897008529386
Usera,1620,ANTONIO LOPEZ - SEBASTIAN GOMEZ,-3.69739454613097,40.38644016291655
Usera,1925,ANTONIO LOPEZ - VADO,-3.69612181535088,40.3853215918556
Fuencarral-El Pardo,1924,NTRA. SRA. DE VALVERDE - MONASTERIO ARLANZA,-3.68586817773933,40.50737756105715
San Blas,1584,ALCALA - TRACIA,-3.6294028498174,40.44023626038537
San Blas,2127,ALCALA - JACA,-3.61051960898183,40.44777822125985
Puente de Vallecas,692,ARROYO DEL OLIVAR - PEDRO LABORDE,-3.64879390172367,40.38771659838682
Puente de Vallecas,1212,VILLALOBOS - LEONESES,-3.64747294546578,40.38200660341393
Puente de Vallecas,715,ARROYO DEL OLIVAR - TTE. MUÑOZ DIAZ,-3.65826144696886,40.39074415721065
Puente de Vallecas,1260,ARROYO DEL OLIVAR - PAYASO FOFO,-3.66017364280102,40.3911269773436
Villa de Vallecas,2271,AV. ENSANCHE VALLECAS - M-45 (ESTE),-3.60544550003253,40.3666084470023
Vicálvaro,4810,AV. MIGUEL DELIBES - ENRIQUE URQUIJO,-3.55700634451785,40.40352980487386
Villa de Vallecas,2043,AV. ENSANCHE VALLECAS - RAFAEL LEON - P.P.,-3.60142319253766,40.36468138423482
Villa de Vallecas,2037,AV. ENSANCHE VALLECAS - CAÑADA SANTISIMO,-3.59946798743078,40.36366178923558
Villa de Vallecas,2060,AV. ENSANCHE VALLECAS - ADOLFO MARSILLAC - P.P.,-3.59812288938147,40.36307264595176
Villa de Vallecas,2036,AV. ENSANCHE VALLECAS - ANTONIO GADES,-3.59615302330096,40.36205230218729
San Blas,4840,ALCALÁ - NICOLASA GOMEZ,-3.61535424309573,40.44460729971159
Barajas,4827,JUAN ANTONIO SAMARANCH-JOSE ANTONIO CORRALES-P.P.,-3.61575548282084,40.48473590415632
Hortaleza,4824,JUAN ANTONIO SAMARANCH-FERNANDO HIGUERAS-P.P.,-3.61375613631112,40.48684071068501
Vicálvaro,4809,AV. MIGUEL DELIBES - CONCEJAL VICTORINO GRANIZO,-3.55858411967424,40.40431390252205
Hortaleza,4825,JUAN ANTONIO SAMARANCH-MARIA REICHE-P.P.,-3.61268489732171,40.48797084633657
Retiro,4835,AV. NAZARET -SAMARIA,-3.67334717179164,40.41155298550087
Barajas,4839,AV. JUAN ANTONIO SAMARANCH - ACCESO APARCAMIENTO,-3.61633705724681,40.48410730370896
Vicálvaro,4812,AV. BLAS DE LEZO - DE LA IGUALDAD,-3.55268078286739,40.40734530403248
Vicálvaro,4811,AV. BLAS DE LEZO - CAÑADA DE VICALVARO A SAN FERNADO,-3.55276393200075,40.40877817202294
Hortaleza,4826,JUAN ANTONIO SAMARANCH-ESTANISLAO PEREZ PITA-P.P.,-3.6116546895488,40.48904384084046
Tetuán,793,ORENSE - BASILICA,-3.69530731560428,40.4492288948888
Carabanchel,4627,AV. EURO - ENRIQUE ORO,-3.73844774827343,40.37210465832962
Villaverde,2163,AV. ROSALES - NIQUEL P.P.,-3.67907103014964,40.35295045157567
Latina,614,CARAMUEL - JUAN TORNERO,-3.72676015714972,40.41170269083312
Barajas,4836,AV.LOGROÑO-ALHAURÍN,-3.58239385002191,40.47492123028059
Chamberí,373,BLASCO DE GARAY - FERNANDO EL CATOLICO,-3.71151712837949,40.43415347914565
Chamberí,896,BLASCO DE GARAY - MELENDEZ VALDES,-3.71163140601058,40.43296084633774
Chamberí,644,BLASCO DE GARAY - RODRIGUEZ SAN PEDRO,-3.71171205522379,40.43173443543561
Chamberí,645,GALILEO - FERNANDEZ DE LOS RIOS,-3.71020007245388,40.43519516740275
Chamberí,496,VALLEHERMOSO - DONOSO CORTES,-3.70849670621757,40.43614889783093
Chamberí,407,VALLEHERMOSO - FERNANDEZ DE LOS RIOS,-3.70861365916411,40.43510856195089
Chamberí,460,VALLEHERMOSO - FERNANDO CATOLICO,-3.70869290992105,40.4339688285929
Chamberí,369,VALLEHERMOSO - MELENDEZ VALDES,-3.70876332298329,40.43284314389638
Chamberí,494,VALLEHERMOSO - RODRIGUEZ SAN PEDRO,-3.70887908299346,40.43159153888459
Chamberí,2220,PSO. CASTELLANA - PEDRO DE VALDIVIA - P.P.,-3.69072078421279,40.43932301523556
Chamberí,79,SANTA ENGRACIA - JOSE ABASCAL,-3.70031052327663,40.43850336162131
Chamberí,247,SANTA ENGRACIA - GARCIA PAREDES-PONZANO,-3.69950161120091,40.43674351247282
Chamberí,480,SANTA ENGRACIA - VIRIATO,-3.6991305499172,40.43579267425045
Chamberí,476,SANTA ENGRACIA - PL. PINTOR SOROLLA,-3.69874121907916,40.43494582759813
Chamberí,1236,SANTA ENGRACIA - SANTA FELICIANA,-3.69811433700807,40.43348201397799
Chamberí,251,PL. CHAMBERI - SANTA ENGRACIA,-3.69772245899199,40.43237128205229
Chamberí,234,SANTA ENGRACIA - CARACAS,-3.69698777791771,40.43086105720008
Chamberí,235,SANTA ENGRACIA - ZURBARAN,-3.69648602727762,40.42972624071383
Chamartín,1710,HIEDRA - ESTACION CHAMARTIN,-3.67901337154558,40.47277469332614
Chamartín,652,AV. PIO XII - BAMBU,-3.67760027131795,40.47341575071025
Chamartín,653,AV. PIO XII - AV. BURGOS,-3.67593798041657,40.47261487372302
Chamartín,1294,"AV. PIO XII - M-30,P.P",-3.67422571175672,40.47180749245162
Chamartín,1845,AV. BURGOS - BUGANVILLA,-3.67600995123659,40.47133749115098
Chamartín,1278,AV. BURGOS - MARQUES DE TORROJA,-3.67617511177821,40.47041437450427
Villaverde,4582,AV. ANDALUCIA - GIGANTES Y CABEZUDOS - P.P.,-3.69309349792724,40.35443661527116
Villaverde,1177,CTRA. VALLECAS - VILLAFUERTE - DIAMANTE,-3.68916696165657,40.35407502136333
Villaverde,1269,BOHEMIOS - VERBENA PALOMA - MANOJO ROSAS,-3.69569161196566,40.35651813836738
Villaverde,557,AV. REAL PINTO - SALSIPUEDES,-3.70677388147583,40.34484133272588
Villaverde,147,VILLALONSO - PSO. FERROVIARIOS P.P.,-3.71516965320405,40.34879301281859
Villaverde,1707,PSO. FERROVIARIOS - ENCARNACION PINO,-3.71608232649914,40.34656868821548
Villaverde,1600,PSO. FERROVIARIOS - JOSE PINO - P.P.,-3.71657173821909,40.34556497882735
Villaverde,1296,PSO. ALBERTO PALACIOS - PSO. FERROVIARIOS,-3.71748445678246,40.34347577244735
Villaverde,1589,SAN JENARO - ARROYO BUENO,-3.70403901276503,40.34861626790634
Villaverde,1453,PSO. TALLERES - SAN JENARO,-3.70326914290361,40.34751656379148
Villaverde,891,VILLALONSO - VIEJA PINTO P.P.,-3.70943684894792,40.34941131379844
Villaverde,1401,VILLALONSO - ARROYO BUENO - P.P.,-3.71097185071375,40.34929516560277
Latina,453,OCAÑA - VALMOJADO,-3.76034162957153,40.3863352173322
Latina,1364,"VALMOJADO, 259",-3.75921860190121,40.38753166509915
Latina,1171,VALMOJADO - CONEX. CAMARENA,-3.75870190144264,40.38874944758007
Carabanchel,393,NTRA. SRA. FATIMA - EUGENIA MONTIJO,-3.74850679960539,40.37793047167212
Carabanchel,956,NTRA. SRA. FATIMA - PINGÜINO,-3.74889663831978,40.37953994415368
Carabanchel,1321,NTRA. SRA. FATIMA - CODORNIZ,-3.74835785857453,40.38066049227415
Carabanchel,1539,EUGENIA MONTIJO - EPOCA,-3.74754383537876,40.37876201623552
Usera,1162,RAFAELA YBARRA - RICARDO BELTRAN Y ROZPIDE,-3.71219389207317,40.37549751235279
Usera,1563,CRISTO VICTORIA - CRISTO VEGA,-3.70147932020816,40.38150426417686
Usera,2080,EVANGELIOS - PORTA COELI,-3.70146572753545,40.38307811410078
Fuencarral-El Pardo,1126,AV. CARDENAL HERRERA ORIA - RAMON GOMEZ SERNA,-3.72348788647101,40.47994968136776
Fuencarral-El Pardo,539,AV. CARDENAL HERRERA ORIA - PICO BALAITUS,-3.72060734039284,40.48114817183983
Fuencarral-El Pardo,833,AV. CARDENAL HERRERA ORIA - ISLA DE AROSA,-3.71755912088992,40.48233573572581
Fuencarral-El Pardo,834,AV. CARDENAL HERRERA ORIA - LA MASO,-3.71447526031368,40.48311010889562
Fuencarral-El Pardo,951,AV. CARDENAL HERRERA ORIA - GINZO DE LIMIA,-3.7094156895758,40.48549680735639
Fuencarral-El Pardo,832,AV. CARDENAL HERRERA ORIA - PEÑA DEL OSO,-3.70076424876718,40.48934031221523
Fuencarral-El Pardo,831,AV. CARDENAL HERRERA ORIA - CTRA. COLMENAR,-3.69830639517026,40.49007694955318
Fuencarral-El Pardo,835,ISLA DE AROSA - ISLAS CIES,-3.71682553702532,40.48146604338225
Fuencarral-El Pardo,1081,AV. BETANZOS - FERMIN CABALLERO,-3.71380351607286,40.48179264546549
Usera,1048,MARCELO USERA - SAN MAGIN,-3.71413460074,40.38517502048992
Usera,123,GTA. CADIZ,-3.69932055558453,40.38805128697985
Carabanchel,1129,SAN SINESIO - LAGUNA,-3.74219784313008,40.38803512251624
Fuencarral-El Pardo,2168,CERRO MINGUETE - SENDA DEL INFANTE,-3.71899919358784,40.48683836713008
Fuencarral-El Pardo,4524,MONASTERIO SILOS - MONASTERIO ARLANZA,-3.69161041233163,40.51019866080888
Fuencarral-El Pardo,1850,MONASTERIO EL ESCORIAL - MONASTERIO MONTESCLAROS,-3.70257714267239,40.50425651890568
Fuencarral-El Pardo,1849,MONTECARMELO - MONASTERIO SUSO Y YUSO,-3.69768707917283,40.5026555520484
Fuencarral-El Pardo,1848,MONTECARMELO - MONASTERIO SILOS,-3.69824713586025,40.50366103103963
Fuencarral-El Pardo,1847,MONTECARMELO - MONASTERIO EL ESCORIAL,-3.69871741071973,40.50450266982384
Fuencarral-El Pardo,1846,MONTECARMELO - SANTUARIO VALVERDE,-3.69935308579827,40.50554639480718
Fuencarral-El Pardo,1855,MONASTERIO SILOS - MONASTERIO LIEBANA,-3.69428963248709,40.5068895212307
Fuencarral-El Pardo,1857,MONASTERIO SILOS - MONASTERIO SOBRADO,-3.69240522684887,40.50914947799246
Fuencarral-El Pardo,1854,MONASTERIO EL ESCORIAL - MONASTERIO LIEBANA,-3.69532801799465,40.5073938855591
Fuencarral-El Pardo,1856,MONASTERIO EL ESCORIAL - MONASTERIO SOBRADO,-3.69344899471281,40.50964283490325
Fuencarral-El Pardo,2164,MONASTERIO DE SILOS - AV. SANTUARIO DE VALVERDE,-3.70895982532661,40.50366640424698
Fuencarral-El Pardo,2167,MONASTERIO SUSO Y YUSO - MONASTERIO DE LAS HUELGAS,-3.70695440344644,40.50246997901818
Fuencarral-El Pardo,4630,AV. MONASTERIO SILOS - MONASTERIO SAMOS,-3.6952358278432,40.50575867235322
Fuencarral-El Pardo,4802,AV. SANTUARIO DE VALVERDE - MONASTERIO DE OSEIRA,-3.69657200708875,40.50800954216578
Fuencarral-El Pardo,4804,AV. SANTUARIO DE VALVERDE - MONASTERIO DE POYO,-3.69565068932044,40.50913405923186
Fuencarral-El Pardo,4821,AV. MONASTERIO DE SILOS - MONASTERIO DE POYO,-3.69334355622754,40.50802900794504
Fuencarral-El Pardo,4815,AV. MONASTERIO DEL ESCORIAL - MONASTERIO DE POYO,-3.6944075351067,40.50854063190607
Fuencarral-El Pardo,2001,STO. DOMINGO DE LA CALZADA - REDECILLA CAMINO,-3.66876518607633,40.50712027239907
Fuencarral-El Pardo,1821,STO. DOMINGO DE LA CALZADA - CNO. DE SANTIAGO,-3.6703457407658,40.50823700140661
Fuencarral-El Pardo,1820,CNO. DE SANTIAGO - PALAS DEL REY,-3.6697074224796,40.50873455736842
Fuencarral-El Pardo,1819,CNO. DE SANTIAGO - PSO. TIERRA DE MELIDE,-3.66828368511273,40.50996309275239
Carabanchel,1789,AV. DE LA PESETA - VALLE DE BOI,-3.76392887219355,40.36619549448896
Latina,1811,AV. DE LA PESETA - VIOLONCHELOS - P.P.,-3.76455559457151,40.36725837391957
Carabanchel,448,ANTONIO LOPEZ - TOMASA RUIZ,-3.71123671370339,40.39563419552863
Carabanchel,1560,ANTONIO LOPEZ - ESTEBAN ARTEAGA - P.P.,-3.7097290371287,40.39491062131804
Carabanchel,446,ANTONIO LOPEZ - MARQUES JURA REAL,-3.70819483881002,40.39416751781936
Latina,151,PSO. EXTREMADURA - REPULLES VARGAS,-3.73500710305138,40.41124750847663
Latina,243,PSO. EXTREMADURA - GRAL. MANSO,-3.73667308139741,40.410627161122
Latina,1374,PSO. EXTREMADURA - ALFONSO CEA,-3.73798252468552,40.41013426055211
Latina,245,PSO. EXTREMADURA - FRANCISCO BRIZUELA,-3.73876061879192,40.40983011585924
Latina,2023,PSO. EXTREMADURA - ACCESO CASA CAMPO - P.P.,-3.74125343095818,40.40888050316953
Usera,4569,DR. TOLOSA LATOUR - HOSPITAL DOCE OCTUBRE - P.P.,-3.69865997146345,40.37910452594779
Ciudad Lineal,738,ALCALA - BOLDANO,-3.64024558746915,40.43692192121273
Vicálvaro,1015,AV. DAROCA - CASALARREINA,-3.61514613355348,40.40785572089563
Vicálvaro,704,AV. DAROCA - CALAHORRA,-3.61357385009713,40.40682256780344
Vicálvaro,1000,AV. DAROCA - CNO. VIEJO VICALVARO,-3.61006326591931,40.40417617875273
Vicálvaro,1001,PASEO DE ARTILLEROS - SAN CIPRIANO,-3.60896647362202,40.40422094761426
Vicálvaro,1553,SAN CIPRIANO - VILLARDONDIEGO,-3.60806856715281,40.40418491964922
Vicálvaro,1935,MINERVA - TITANIO,-3.60073092883289,40.40168708984334
Vicálvaro,1934,MINERVA - OMEGA,-3.60180773003519,40.40015800005367
Chamartín,4591,"PRADILLO 43,P.P",-3.66999544100584,40.4492874365254
San Blas,2015,CAMPEZO -SAMANIEGO,-3.58288602668286,40.44463974032967
San Blas,2246,ARCAUTE - YECORA - P.P.,-3.57580628609323,40.44348377199607
