Longitude,Latitude,image,location
-3.71302899940183,40.4802449927643,https://informo.madrid.es/cameras/Camara08303.jpg?v=39983,M30 - PK28+500 C (BETANZOS)
-3.70834772875158,40.4471143818412,https://informo.madrid.es/cameras/Camara06309.jpg?v=39983,REINA VICTORIA - PABLO IGLESIAS
-3.70166784379408,40.4574207484658,https://informo.madrid.es/cameras/Camara06310.jpg?v=39983,BRAVO MURILLO - SAN GERMAN
-3.70220739398887,40.4738403675146,https://informo.madrid.es/cameras/Camara08312.jpg?v=39983,SINESIO DELGADO - GINZO DE LIMIA
-3.65641825882976,40.4557585589879,https://informo.madrid.es/cameras/Camara15303.jpg?v=39983,ARTURO SORIA - JOSE SILVA
-3.66755949796724,40.4522480942437,https://informo.madrid.es/cameras/Camara05307.jpg?v=39983,RAMON Y CAJAL - ALFONSO XIII
-3.7219935472809,40.4287540905853,https://informo.madrid.es/cameras/Camara09306.jpg?v=39983,MARQUES DE URQUIJO - PINTOR ROSALES
-3.67868084652383,40.4076896421648,https://informo.madrid.es/cameras/Camara03302.jpg?v=39983,MARIANO DE CAVIA - M. PELAYO
-3.69507802449755,40.3755693664418,https://informo.madrid.es/cameras/Camara12302.jpg?v=39983,GTA DE MALAGA
-3.73604829552557,40.4730709329769,https://informo.madrid.es/cameras/Camara08318.jpg?v=39983,M30 - PK26+500 C (AV ILUSTRACION)
-3.66619102334593,40.4949327249723,https://informo.madrid.es/cameras/Camara16306.jpg?v=39983,F. PI Y MARGALL - A1
-3.69873245176535,40.4900013095212,https://informo.madrid.es/cameras/Camara08308.jpg?v=39983,HERRERA ORIA - M607
-3.61700383129781,40.4585892509038,https://informo.madrid.es/cameras/Camara16301.jpg?v=39983,LOS ANDES - M40
-3.62356284237662,40.4419519245505,https://informo.madrid.es/cameras/Camara20306.jpg?v=39983,ALCALA - 25 DE SEPTIEMBRE
-3.6262760555862,40.4476300554801,https://informo.madrid.es/cameras/Camara20307.jpg?v=39983,RICARDO VELAZQUEZ BOSCO
-3.65421010155642,40.4669098830069,https://informo.madrid.es/cameras/Camara16305.jpg?v=39983,LUIS ROSALES
-3.64659856893002,40.4684081000148,https://informo.madrid.es/cameras/Camara16304.jpg?v=39983,FERNANDEZ ORDOÑEZ
-3.63836857164805,40.476523545986,https://informo.madrid.es/cameras/Camara16327.jpg?v=39983,GREGORIO SANCHEZ HERRAES - M40
-3.74152941892531,40.4488347678587,https://informo.madrid.es/cameras/Camara08307.jpg?v=39983,M30 - PK22+400 D (VETERINARIA)
-3.75042423866799,40.4689655801023,https://informo.madrid.es/cameras/Camara08306.jpg?v=39983,M30 - PK24+800 D (ARROYO DEL FRESNO)
