type,district,id,id_cruce,Longitude,Latitude
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2385,504,-3.67744600100453,40.44869121104616
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2379,504,-3.67832699458429,40.44872592235411
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2380,504,-3.67830805208799,40.44857244152705
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2378,504,-3.67836667043502,40.44876783212381
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2377,504,-3.67836532766346,40.44890832561394
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2387,504,-3.67747041993939,40.44880067097866
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2388,504,-3.67748703816643,40.44893355598842
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2383,504,-3.67798524018316,40.4490492842225
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2384,504,-3.67769580029604,40.44909547814787
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2381,504,-3.6780937345973,40.44843036235303
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2382,504,-3.67776969676968,40.44848568695523
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,7297,1191,-3.6762758182975,40.46233900168917
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,7298,1191,-3.67606636888677,40.46231735229245
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,2422,1218,-3.66668416712296,40.44638191327803
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,2423,1218,-3.66663986837493,40.44644156754153
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,2421,1218,-3.66648087179753,40.44639510589912
other,Chamartín,2419,1218,-3.66641747216823,40.44654016935721
other,Chamartín,2425,1218,-3.66692276717611,40.44640589563983
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,2424,1218,-3.66678373663099,40.44641828602427
other,Chamartín,2426,1218,-3.66694256175537,40.44632159165418
other,Chamartín,2420,1218,-3.66635452880707,40.44646082881092
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2057,1277,-3.6755874613013,40.47966560753554
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2056,1277,-3.67576912648345,40.4795942898735
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2106,1278,-3.67609006510019,40.470230595867
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2107,1278,-3.67627803672046,40.47022345373896
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2102,1294,-3.67419489446872,40.47186147194934
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2103,1294,-3.67423764803737,40.47172944897298
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,5658,1309,-3.68052087879104,40.45844947934483
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,5657,1309,-3.68065846696753,40.45843440680672
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,5656,1309,-3.68073667223682,40.45871157792703
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,5659,1309,-3.68039165803134,40.45844334840996
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2376,1330,-3.67404329365983,40.44943154727622
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2375,1330,-3.67416494831032,40.44937718657469
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2399,1394,-3.67054336080546,40.44654387261225
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,10907,1394,-3.67068769266761,40.44649166825138
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2401,1394,-3.67057539398565,40.44627356354405
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2398,1394,-3.67059597521121,40.4465609870426
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2402,1394,-3.67066180473614,40.44622614343636
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2400,1394,-3.67045839918945,40.4464764973732
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2055,1432,-3.67631642943308,40.4764874015076
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2054,1432,-3.676305928729,40.47652504198632
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2053,1432,-3.67631743456606,40.47658699008688
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2052,1432,-3.6764166431388,40.47662970927872
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,913,1435,-3.68183335184876,40.45544364355644
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,912,1435,-3.68199744794509,40.45549826989679
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,914,1435,-3.68178951253089,40.45550992135053
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,911,1435,-3.6820932534554,40.45553405831122
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,8249,1485,-3.66942651957288,40.44303030960711
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,8250,1485,-3.66934529860747,40.44294706166858
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6714,1504,-3.67510582953354,40.44168909088474
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,8261,1504,-3.67533615838538,40.44188054087706
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,8260,1504,-3.67528082720873,40.44197326585167
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6715,1504,-3.67517033677419,40.44164023389156
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,8263,1504,-3.67533714850658,40.44171128388204
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,8616,1544,-3.67256370429777,40.44893921324013
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,8615,1544,-3.67245690925115,40.4488546564982
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2482,1623,-3.66860090123459,40.45235042964428
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2481,1623,-3.66857867912705,40.45251781594855
other,Chamartín,11167,1629,-3.68424044622335,40.44688625746927
other,Chamartín,11168,1629,-3.6842587012052,40.44682714935276
other,Chamartín,2416,1660,-3.6678904383287,40.44657516554728
other,Chamartín,2415,1660,-3.66799379100225,40.446606483695
other,Chamartín,2417,1660,-3.66783650537154,40.44653650334281
other,Chamartín,2418,1660,-3.66784784488054,40.4464540846465
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2456,1680,-3.6648555510451,40.45021319846158
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2455,1680,-3.66476258851606,40.45030821716171
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6674,1712,-3.68543785567615,40.46087265303817
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6675,1712,-3.68526777165978,40.46088335395498
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9553,1728,-3.6714200391148,40.45453258218036
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2110,1845,-3.67611532236712,40.47116485991952
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2108,1845,-3.67613406708834,40.47139060512374
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2109,1845,-3.67614674159287,40.47130390120981
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,2111,1845,-3.67593711013904,40.47117220518493
other,Chamartín,6467,1985,-3.68216160915702,40.46091355739675
other,Chamartín,6468,1985,-3.68211131737107,40.46103621177909
other,Chamartín,2404,2205,-3.6745000778204,40.44385698098536
other,Chamartín,2403,2205,-3.67464600572634,40.44387418173599
other,Chamartín,7559,2214,-3.66870727382903,40.44228672957988
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6890,2214,-3.67006657085082,40.44135386172683
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6891,2214,-3.67014459767993,40.44143455089803
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6889,2214,-3.6701028573926,40.44149081650075
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6888,2214,-3.67002088678346,40.44153974887941
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6942,2214,-3.6713469078816,40.44058517688779
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,6941,2214,-3.67143847457409,40.44067757396944
other,Chamartín,7558,2214,-3.66861466036875,40.44219454258591
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,7615,2260,-3.66618353642545,40.44847702646408
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,7616,2260,-3.66653417061747,40.44858598153996
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,7613,2260,-3.66598651262612,40.4485197088933
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,7614,2260,-3.66629745686791,40.44847101440443
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,7612,2260,-3.66612005259579,40.44850848077984
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Chamartín,7617,2260,-3.66646420042761,40.44851489828005
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,8686,4556,-3.68244774491325,40.44418782788951
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,8687,4556,-3.68264057631204,40.44419618233292
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,8858,4575,-3.66660058243032,40.45972605213185
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,8859,4575,-3.66673408259833,40.45966108924484
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9139,4591,-3.66997907369917,40.44923116116904
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9074,4591,-3.67008749346985,40.44926941471456
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9141,4592,-3.66832884563699,40.44540946831169
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9140,4592,-3.66821293841158,40.44539049193335
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9659,4641,-3.67818706389367,40.44751254823058
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9662,4641,-3.67789718191865,40.44753117949123
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9661,4641,-3.67803371251155,40.44754154637727
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9660,4641,-3.67805732038503,40.44750318561085
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9852,4654,-3.68365352810884,40.4435792648985
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9853,4654,-3.68374090793523,40.44348847983643
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9851,4654,-3.68389203564277,40.44342704880547
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9817,4655,-3.68170794147553,40.44151950941237
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9816,4655,-3.68180695327871,40.44145086605376
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9819,4655,-3.68163252096022,40.44163392385153
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9867,4658,-3.67940129930697,40.46035551856215
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9868,4658,-3.67777874469077,40.46028434768261
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9869,4658,-3.67781597331329,40.46038491382399
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9866,4658,-3.67936463005878,40.46025392644253
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9963,4688,-3.69054116495734,40.44760393746805
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9962,4688,-3.69060700034029,40.44760775309385
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9967,4689,-3.69011616398714,40.45097614833437
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9965,4689,-3.6902283063251,40.45091574199117
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9966,4689,-3.69012570992568,40.45108702103713
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,9964,4689,-3.69029345612936,40.45092030173173
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,10224,4692,-3.68930371068878,40.4604043678897
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,10222,4692,-3.6891930201873,40.46050356263142
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,10246,4692,-3.68921721898904,40.46057355486126
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Chamartín,10223,4692,-3.6893676948344,40.46040725838376
other,Chamartín,10897,4799,-3.67572914934301,40.48296790543368
other,Chamartín,10898,4799,-3.67586335773978,40.4829765963595
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,2138,167,-3.68657157602326,40.47400639744092
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3073,167,-3.68751446493055,40.47402262648956
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3075,167,-3.68666344691655,40.47400050896014
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3074,167,-3.6869692798856,40.47403986432143
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3072,167,-3.6876331889797,40.47404231230757
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3071,167,-3.68765115396339,40.47415400332014
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3070,167,-3.68759308588261,40.47427901499139
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3076,167,-3.68662154157971,40.47408785512008
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,2137,167,-3.68662168334861,40.47428952634669
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3077,167,-3.68657248451026,40.47420397457488
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,713,2090,-3.68930238222057,40.46789703462863
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,711,2090,-3.68934216024997,40.46814586718268
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,712,2090,-3.68929671316132,40.46799983743135
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,714,2090,-3.68913938054102,40.4678729448535
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Tetuán,6570,1280,-3.6884648618499,40.47102817965652
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Tetuán,6569,1280,-3.68830155359558,40.47100454331218
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,716,780,-3.68838449269707,40.46780397243216
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,715,780,-3.6885624166457,40.46781204763561
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,718,780,-3.68828721672187,40.46796449432343
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,717,780,-3.68831294525224,40.46787962259178
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,701,114,-3.68962995291283,40.46672215281212
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,703,114,-3.68894754642334,40.46669336235943
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,708,114,-3.68870713649929,40.46665683292986
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,694,114,-3.69024554827858,40.46575156740692
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,693,114,-3.6903106392893,40.4658665319236
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,696,114,-3.69014795790159,40.46548823921039
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,695,114,-3.69016290838695,40.46566945443521
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,10214,114,-3.68976649936262,40.46532200712709
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,704,114,-3.69026080491251,40.46630351999653
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,706,114,-3.69017465281364,40.46640851509477
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,705,114,-3.69008760127466,40.46658769122165
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,707,114,-3.69016838143092,40.46648761148806
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,702,114,-3.68939340405808,40.46670343492556
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,709,114,-3.68854887501487,40.46627741315555
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,10215,114,-3.68971748807783,40.46532186872771
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,697,114,-3.6898727414077,40.4653236242876
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,698,114,-3.68963257481245,40.46532148161888
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,700,114,-3.68920156540063,40.4652827721942
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,699,114,-3.68899869709719,40.46530654972766
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,710,114,-3.68846780544847,40.46609135088081
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3080,2152,-3.68709520331742,40.47525481745394
other,Tetuán,10922,2152,-3.68662439873108,40.47523378748157
other,Tetuán,10923,2152,-3.68666219666164,40.47517874387292
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3081,2152,-3.68746164397693,40.47506867686803
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3078,2152,-3.68741071433095,40.47525628089332
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,2047,2152,-3.68637697513086,40.47485286502666
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,2045,2152,-3.68644484587721,40.47493125578163
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,2043,2152,-3.68640593282571,40.47508263942301
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,3079,2152,-3.68725296019274,40.47528090101349
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,2041,2152,-3.68655528074614,40.47540496190575
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,2042,2152,-3.68642842308291,40.47538333614595
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,688,431,-3.69311188019449,40.46526738283501
other,Tetuán,10558,431,-3.69312511922691,40.46505977693247
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,687,431,-3.6929945164799,40.46514487655263
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Tetuán,6905,2201,-3.70587566835357,40.44703101074025
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Tetuán,6903,2201,-3.70579337556397,40.44689349297185
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Tetuán,6906,2201,-3.70586966388971,40.4471067134014
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Tetuán,6904,2201,-3.70579869113244,40.44681313491291
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,684,513,-3.69413439240716,40.46475270243709
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,686,513,-3.69461876860091,40.46481261812718
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,683,513,-3.69428353705946,40.46487832015956
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,685,513,-3.69455847287892,40.46485205673841
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,9979,562,-3.70954953161771,40.46444253487588
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,9980,562,-3.70965276693875,40.4642887156078
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,9978,562,-3.70945138971054,40.4645283623772
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,7477,180,-3.69568977399943,40.46440030488381
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,682,180,-3.69563762576848,40.46445839068637
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,679,180,-3.69583032636177,40.4640640028231
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,680,180,-3.6960428439941,40.46411472067862
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,678,401,-3.69653981478903,40.46357088863824
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,677,401,-3.69634555084096,40.46350805470075
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,8689,401,-3.69719757697279,40.46295695643933
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,8688,401,-3.69713088132823,40.46298157506973
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,675,401,-3.69706335357768,40.46298701985223
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,676,401,-3.69687437441492,40.4629266181916
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,5379,541,-3.70837482940648,40.46167845377133
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,5377,541,-3.70869102836773,40.46167463711203
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,5376,541,-3.70878863504918,40.46173381005779
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Tetuán,5378,541,-3.7085726576497,40.46168440234617
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Tetuán,7432,541,-3.70845723036653,40.46246887941724
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Tetuán,7385,541,-3.70811509062564,40.4624084413464
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Tetuán,7386,541,-3.70805031944294,40.46236041599397
