X,Y,Z,description,
-3.71302899940183,40.4802449927643,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08303.jpg?v=39983  width=300 height=220/><br/>M30 - PK28+500 C (BETANZOS)</div>
-3.70834772875158,40.4471143818412,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara06309.jpg?v=39983  width=300 height=220/><br/>REINA VICTORIA - PABLO IGLESIAS</div>
-3.70166784379408,40.4574207484658,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara06310.jpg?v=39983  width=300 height=220/><br/>BRAVO MURILLO - SAN GERMAN</div>
-3.70220739398887,40.4738403675146,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08312.jpg?v=39983  width=300 height=220/><br/>SINESIO DELGADO - GINZO DE LIMIA</div>
-3.65641825882976,40.4557585589879,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara15303.jpg?v=39983  width=300 height=220/><br/>ARTURO SORIA - JOSE SILVA</div>
-3.66755949796724,40.4522480942437,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara05307.jpg?v=39983  width=300 height=220/><br/>RAMON Y CAJAL - ALFONSO XIII</div>
-3.7219935472809,40.4287540905853,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara09306.jpg?v=39983  width=300 height=220/><br/>MARQUES DE URQUIJO - PINTOR ROSALES</div>
-3.67868084652383,40.4076896421648,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara03302.jpg?v=39983  width=300 height=220/><br/>MARIANO DE CAVIA - M. PELAYO</div>
-3.69507802449755,40.3755693664418,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara12302.jpg?v=39983  width=300 height=220/><br/>GTA DE MALAGA</div>
-3.73604829552557,40.4730709329769,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08318.jpg?v=39983  width=300 height=220/><br/>M30 - PK26+500 C (AV ILUSTRACION)</div>
-3.66619102334593,40.4949327249723,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara16306.jpg?v=39983  width=300 height=220/><br/>F. PI Y MARGALL - A1</div>
-3.69873245176535,40.4900013095212,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08308.jpg?v=39983  width=300 height=220/><br/>HERRERA ORIA - M607</div>
-3.61700383129781,40.4585892509038,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara16301.jpg?v=39983  width=300 height=220/><br/>LOS ANDES - M40</div>
-3.62356284237662,40.4419519245505,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara20306.jpg?v=39983  width=300 height=220/><br/>ALCALA - 25 DE SEPTIEMBRE</div>
-3.6262760555862,40.4476300554801,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara20307.jpg?v=39983  width=300 height=220/><br/>RICARDO VELAZQUEZ BOSCO</div>
-3.65421010155642,40.4669098830069,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara16305.jpg?v=39983  width=300 height=220/><br/>LUIS ROSALES</div>
-3.64659856893002,40.4684081000148,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara16304.jpg?v=39983  width=300 height=220/><br/>FERNANDEZ ORDOÑEZ</div>
-3.63836857164805,40.476523545986,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara16327.jpg?v=39983  width=300 height=220/><br/>GREGORIO SANCHEZ HERRAES - M40</div>
-3.74152941892531,40.4488347678587,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08307.jpg?v=39983  width=300 height=220/><br/>M30 - PK22+400 D (VETERINARIA)</div>
-3.75042423866799,40.4689655801023,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08306.jpg?v=39983  width=300 height=220/><br/>M30 - PK24+800 D (ARROYO DEL FRESNO)</div>
-3.74817912543411,40.4745147317434,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08305.jpg?v=39983  width=300 height=220/><br/>M30 - PK25+000 C (NUDO M-40)</div>
-3.68736447015628,40.4739870077803,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara06302.jpg?v=39983  width=300 height=220/><br/>CASTELLANA - SINESIO DELGADO</div>
